room_type,neighbourhood,date,search_count
Entire home/apt,Zuid,2014-10-10,26
Entire home/apt,Oud-Noord,2014-10-10,6
Private room,Centrum-West,2014-10-10,12
Private room,Bos en Lommer,2014-10-10,7
Private room,Slotervaart,2014-10-10,9
Entire home/apt,Centrum-West,2014-10-09,18
Private room,Oud-Noord,2014-10-09,9
Private room,Noord-West,2014-10-09,16
Entire home/apt,IJburg - Zeeburgereiland,2014-10-09,27
Entire home/apt,Bijlmer-Centrum,2014-10-09,8
Private room,Osdorp,2014-10-09,12
Private room,Slotervaart,2014-10-09,2
Entire home/apt,Osdorp,2014-10-09,5
Private room,Gaasperdam - Driemond,2014-10-09,9
Private room,Noord-Oost,2014-10-09,19
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-09,7
Entire home/apt,Westerpark,2014-10-09,26
Entire home/apt,Zuid,2014-10-09,6
Private room,Centrum-West,2014-10-09,14
Entire home/apt,Buitenveldert - Zuidas,2014-10-09,3
Entire home/apt,Oud-Oost,2014-10-09,37
Private room,Zuid,2014-10-09,18
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-09,26
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-10-09,19
Private room,Centrum-Oost,2014-10-09,17
Private room,Geuzenveld - Slotermeer,2014-10-09,1
Private room,Oud-Oost,2014-10-09,16
Private room,De Aker - Nieuw Sloten,2014-10-09,16
Private room,Westerpark,2014-10-09,15
Private room,Bos en Lommer,2014-10-09,14
Entire home/apt,Watergraafsmeer,2014-10-09,12
Entire home/apt,Bos en Lommer,2014-10-09,18
Entire home/apt,Centrum-Oost,2014-10-09,9
Private room,De Baarsjes - Oud-West,2014-10-09,6
Private room,De Pijp - Rivierenbuurt,2014-10-09,18
Entire home/apt,Oud-Noord,2014-10-09,9
Entire home/apt,Slotervaart,2014-10-09,4
Shared room,De Baarsjes - Oud-West,2014-10-09,18
Entire home/apt,De Baarsjes - Oud-West,2014-10-09,30
Private room,Watergraafsmeer,2014-10-09,2
Entire home/apt,Centrum-Oost,2014-10-08,3
Private room,Zuid,2014-10-08,5
Entire home/apt,Noord-West,2014-10-08,11
Entire home/apt,De Baarsjes - Oud-West,2014-10-08,22
Private room,IJburg - Zeeburgereiland,2014-10-08,2
Private room,Watergraafsmeer,2014-10-08,1
Private room,Centrum-Oost,2014-10-08,4
Private room,De Baarsjes - Oud-West,2014-10-08,32
Private room,Oud-Oost,2014-10-08,23
Entire home/apt,Oud-Oost,2014-10-08,6
Entire home/apt,Noord-Oost,2014-10-08,13
Private room,Oud-Noord,2014-10-08,6
Entire home/apt,Zuid,2014-10-08,15
Private room,Centrum-West,2014-10-08,26
Entire home/apt,Oud-Noord,2014-10-08,19
Entire home/apt,Westerpark,2014-10-08,20
Private room,Noord-West,2014-10-08,13
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-08,22
Private room,De Pijp - Rivierenbuurt,2014-10-08,14
Entire home/apt,Watergraafsmeer,2014-10-08,24
Private room,Bos en Lommer,2014-10-08,17
Private room,Slotervaart,2014-10-08,13
Entire home/apt,Bos en Lommer,2014-10-08,4
Private room,Osdorp,2014-10-08,3
Entire home/apt,Centrum-West,2014-10-08,13
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-10-07,3
Private room,De Pijp - Rivierenbuurt,2014-10-07,5
Entire home/apt,Centrum-West,2014-10-07,16
Entire home/apt,Oud-Oost,2014-10-07,10
Entire home/apt,Zuid,2014-10-07,7
Entire home/apt,Bos en Lommer,2014-10-07,6
Private room,Westerpark,2014-10-07,11
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-07,12
Private room,De Baarsjes - Oud-West,2014-10-07,11
Private room,Oud-Noord,2014-10-07,10
Private room,Bos en Lommer,2014-10-07,19
Entire home/apt,De Baarsjes - Oud-West,2014-10-07,20
Private room,Noord-Oost,2014-10-07,19
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-07,2
Private room,Centrum-West,2014-10-07,24
Entire home/apt,Centrum-Oost,2014-10-07,8
Private room,Oud-Oost,2014-10-07,17
Private room,Zuid,2014-10-07,3
Private room,Centrum-Oost,2014-10-07,9
Private room,IJburg - Zeeburgereiland,2014-10-07,8
Private room,Noord-Oost,2014-10-06,1
Private room,Slotervaart,2014-10-06,24
Entire home/apt,Westerpark,2014-10-06,24
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-06,13
Private room,De Baarsjes - Oud-West,2014-10-06,23
Entire home/apt,Watergraafsmeer,2014-10-06,18
Private room,Oud-Noord,2014-10-06,11
Private room,Westerpark,2014-10-06,2
Private room,Bos en Lommer,2014-10-06,11
Private room,Centrum-Oost,2014-10-06,7
Entire home/apt,De Baarsjes - Oud-West,2014-10-06,11
Private room,IJburg - Zeeburgereiland,2014-10-06,26
Private room,De Pijp - Rivierenbuurt,2014-10-06,21
Entire home/apt,Oud-Oost,2014-10-06,20
Private room,Noord-West,2014-10-06,21
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-06,2
Entire home/apt,Centrum-West,2014-10-06,16
Entire home/apt,IJburg - Zeeburgereiland,2014-10-06,16
Private room,De Aker - Nieuw Sloten,2014-10-06,6
Entire home/apt,Centrum-Oost,2014-10-06,2
Private room,Centrum-West,2014-10-06,40
Private room,Bijlmer-Oost,2014-10-06,1
Private room,Osdorp,2014-10-05,9
Shared room,Centrum-West,2014-10-05,14
Entire home/apt,Bos en Lommer,2014-10-05,6
Private room,Westerpark,2014-10-05,18
Entire home/apt,Centrum-Oost,2014-10-05,7
Private room,Zuid,2014-10-05,1
Entire home/apt,Zuid,2014-10-05,1
Private room,Slotervaart,2014-10-05,2
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-05,10
Private room,Oud-Oost,2014-10-05,2
Private room,Centrum-Oost,2014-10-05,18
Private room,Noord-Oost,2014-10-05,1
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-10-05,12
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-05,18
Private room,Geuzenveld - Slotermeer,2014-10-05,1
Private room,Centrum-West,2014-10-05,20
Private room,Bos en Lommer,2014-10-05,1
Entire home/apt,Westerpark,2014-10-05,6
Entire home/apt,Centrum-West,2014-10-05,16
Private room,De Baarsjes - Oud-West,2014-10-05,17
Entire home/apt,Watergraafsmeer,2014-10-05,2
Entire home/apt,De Baarsjes - Oud-West,2014-10-05,6
Entire home/apt,IJburg - Zeeburgereiland,2014-10-04,11
Private room,De Aker - Nieuw Sloten,2014-10-04,21
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-04,6
Private room,Noord-Oost,2014-10-04,21
Private room,Centrum-West,2014-10-04,24
Entire home/apt,Oud-Noord,2014-10-04,1
Entire home/apt,Bos en Lommer,2014-10-04,12
Entire home/apt,Noord-Oost,2014-10-04,3
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-10-04,13
Entire home/apt,De Baarsjes - Oud-West,2014-10-04,10
Private room,Oud-Oost,2014-10-04,9
Private room,IJburg - Zeeburgereiland,2014-10-04,21
Entire home/apt,Centrum-West,2014-10-04,22
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-04,22
Entire home/apt,Centrum-Oost,2014-10-04,25
Private room,De Baarsjes - Oud-West,2014-10-04,16
Shared room,De Pijp - Rivierenbuurt,2014-10-04,9
Private room,Bos en Lommer,2014-10-04,3
Private room,Centrum-Oost,2014-10-04,22
Entire home/apt,Oud-Oost,2014-10-04,22
Entire home/apt,Westerpark,2014-10-04,7
Entire home/apt,Buitenveldert - Zuidas,2014-10-04,8
Private room,De Pijp - Rivierenbuurt,2014-10-04,20
Private room,Zuid,2014-10-04,17
Private room,Slotervaart,2014-10-04,11
Private room,De Baarsjes - Oud-West,2014-10-03,24
Private room,Slotervaart,2014-10-03,19
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-03,6
Private room,Westerpark,2014-10-03,15
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-03,32
Private room,Osdorp,2014-10-03,5
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-10-03,5
Entire home/apt,De Baarsjes - Oud-West,2014-10-03,22
Private room,Oud-Noord,2014-10-03,17
Private room,Bos en Lommer,2014-10-03,29
Private room,Watergraafsmeer,2014-10-03,6
Entire home/apt,Bos en Lommer,2014-10-03,5
Entire home/apt,Oud-Noord,2014-10-03,30
Private room,Oud-Oost,2014-10-03,1
Entire home/apt,Oud-Oost,2014-10-03,14
Private room,De Pijp - Rivierenbuurt,2014-10-03,8
Entire home/apt,Slotervaart,2014-10-03,5
Private room,Zuid,2014-10-03,25
Entire home/apt,Noord-West,2014-10-03,12
Entire home/apt,Watergraafsmeer,2014-10-03,5
Private room,Centrum-Oost,2014-10-03,2
Entire home/apt,Centrum-Oost,2014-10-03,6
Entire home/apt,Westerpark,2014-10-03,13
Private room,Centrum-West,2014-10-03,14
Private room,De Aker - Nieuw Sloten,2014-10-03,1
Entire home/apt,Zuid,2014-10-03,17
Entire home/apt,Centrum-West,2014-10-03,14
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-10-02,17
Entire home/apt,Geuzenveld - Slotermeer,2014-10-02,1
Entire home/apt,Oud-Oost,2014-10-02,3
Private room,Watergraafsmeer,2014-10-02,9
Private room,Zuid,2014-10-02,12
Private room,Centrum-West,2014-10-02,9
Private room,Oostelijk Havengebied - Indische Buurt,2014-10-02,7
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-02,23
Private room,Oud-Oost,2014-10-02,11
Private room,Bos en Lommer,2014-10-02,11
Entire home/apt,Centrum-West,2014-10-02,12
Private room,Oud-Noord,2014-10-02,11
Private room,Centrum-Oost,2014-10-02,6
Entire home/apt,Westerpark,2014-10-02,33
Entire home/apt,Zuid,2014-10-02,19
Private room,IJburg - Zeeburgereiland,2014-10-02,20
Entire home/apt,De Baarsjes - Oud-West,2014-10-02,25
Private room,Osdorp,2014-10-02,12
Private room,De Pijp - Rivierenbuurt,2014-10-02,19
Private room,Slotervaart,2014-10-02,26
Entire home/apt,Watergraafsmeer,2014-10-02,14
Entire home/apt,Slotervaart,2014-10-02,8
Entire home/apt,Bos en Lommer,2014-10-02,16
Private room,Westerpark,2014-10-02,10
Entire home/apt,Oud-Noord,2014-10-02,1
Entire home/apt,Centrum-Oost,2014-10-02,12
Private room,De Baarsjes - Oud-West,2014-10-02,16
Private room,Zuid,2014-10-01,1
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-10-01,3
Private room,Noord-West,2014-10-01,1
Entire home/apt,De Baarsjes - Oud-West,2014-10-01,17
Entire home/apt,Oud-Noord,2014-10-01,12
Private room,Oud-Noord,2014-10-01,15
Private room,Westerpark,2014-10-01,8
Private room,Noord-Oost,2014-10-01,3
Private room,Bos en Lommer,2014-10-01,2
Private room,Centrum-West,2014-10-01,6
Private room,De Pijp - Rivierenbuurt,2014-10-01,12
Private room,De Baarsjes - Oud-West,2014-10-01,4
Entire home/apt,De Pijp - Rivierenbuurt,2014-10-01,6
Private room,Centrum-Oost,2014-10-01,25
Entire home/apt,Centrum-West,2014-10-01,36
Private room,IJburg - Zeeburgereiland,2014-10-01,5
Entire home/apt,Noord-Oost,2014-10-01,2
Entire home/apt,Zuid,2014-10-01,10
Private room,Slotervaart,2014-10-01,1
Entire home/apt,Centrum-Oost,2014-10-01,7
Entire home/apt,Bijlmer-Centrum,2014-10-01,8
Entire home/apt,Westerpark,2014-10-01,25
Entire home/apt,Oud-Noord,2014-09-30,5
Private room,Noord-Oost,2014-09-30,16
Private room,Zuid,2014-09-30,9
Private room,Osdorp,2014-09-30,18
Private room,Centrum-Oost,2014-09-30,2
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-30,28
Entire home/apt,De Baarsjes - Oud-West,2014-09-30,10
Entire home/apt,Noord-West,2014-09-30,1
Entire home/apt,Centrum-Oost,2014-09-30,19
Entire home/apt,Centrum-West,2014-09-30,6
Entire home/apt,Bos en Lommer,2014-09-30,3
Private room,Centrum-West,2014-09-30,13
Entire home/apt,Zuid,2014-09-30,21
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-30,11
Private room,Bos en Lommer,2014-09-30,5
Private room,Slotervaart,2014-09-30,18
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-09-30,7
Private room,De Baarsjes - Oud-West,2014-09-30,9
Private room,De Pijp - Rivierenbuurt,2014-09-30,2
Entire home/apt,Oud-Oost,2014-09-30,12
Entire home/apt,Westerpark,2014-09-30,13
Entire home/apt,Zuid,2014-09-29,1
Private room,Slotervaart,2014-09-29,14
Entire home/apt,Centrum-Oost,2014-09-29,4
Private room,Oud-Oost,2014-09-29,10
Entire home/apt,IJburg - Zeeburgereiland,2014-09-29,15
Private room,De Pijp - Rivierenbuurt,2014-09-29,11
Private room,Noord-West,2014-09-29,34
Private room,Bos en Lommer,2014-09-29,4
Entire home/apt,Bos en Lommer,2014-09-29,15
Entire home/apt,Westerpark,2014-09-29,11
Private room,Centrum-West,2014-09-29,34
Private room,IJburg - Zeeburgereiland,2014-09-29,1
Private room,De Baarsjes - Oud-West,2014-09-29,1
Private room,Centrum-Oost,2014-09-29,4
Entire home/apt,Centrum-West,2014-09-29,6
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-29,13
Private room,Noord-Oost,2014-09-29,1
Entire home/apt,De Baarsjes - Oud-West,2014-09-29,3
Private room,Zuid,2014-09-29,3
Private room,Westerpark,2014-09-29,3
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-29,5
Shared room,Centrum-West,2014-09-28,1
Private room,Centrum-Oost,2014-09-28,6
Private room,Noord-Oost,2014-09-28,1
Private room,Westerpark,2014-09-28,1
Private room,Zuid,2014-09-28,2
Entire home/apt,Zuid,2014-09-28,3
Private room,De Pijp - Rivierenbuurt,2014-09-28,2
Entire home/apt,Centrum-Oost,2014-09-28,13
Private room,Bos en Lommer,2014-09-28,6
Entire home/apt,Westerpark,2014-09-28,2
Private room,Slotervaart,2014-09-28,3
Entire home/apt,Slotervaart,2014-09-28,2
Entire home/apt,Centrum-West,2014-09-28,3
Private room,Geuzenveld - Slotermeer,2014-09-28,1
Private room,Osdorp,2014-09-28,2
Entire home/apt,Oud-Oost,2014-09-28,7
Entire home/apt,De Baarsjes - Oud-West,2014-09-28,3
Private room,Centrum-West,2014-09-28,8
Private room,De Baarsjes - Oud-West,2014-09-28,2
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-28,2
Private room,IJburg - Zeeburgereiland,2014-09-28,1
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-09-28,12
Entire home/apt,Zuid,2014-09-27,3
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-27,13
Entire home/apt,Westerpark,2014-09-27,6
Private room,IJburg - Zeeburgereiland,2014-09-27,1
Private room,Westerpark,2014-09-27,23
Entire home/apt,Oud-Oost,2014-09-27,1
Entire home/apt,De Baarsjes - Oud-West,2014-09-27,18
Private room,Watergraafsmeer,2014-09-27,15
Private room,Slotervaart,2014-09-27,3
Entire home/apt,Centrum-Oost,2014-09-27,32
Entire home/apt,Centrum-West,2014-09-27,11
Private room,Oud-Oost,2014-09-27,12
Private room,Geuzenveld - Slotermeer,2014-09-27,6
Private room,De Pijp - Rivierenbuurt,2014-09-27,10
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-27,2
Private room,Bos en Lommer,2014-09-27,1
Entire home/apt,Bos en Lommer,2014-09-27,1
Private room,Osdorp,2014-09-27,1
Private room,De Baarsjes - Oud-West,2014-09-27,7
Entire home/apt,Osdorp,2014-09-27,6
Private room,Centrum-West,2014-09-27,31
Private room,Centrum-Oost,2014-09-27,20
Private room,Zuid,2014-09-26,15
Entire home/apt,Oud-Noord,2014-09-26,7
Entire home/apt,De Baarsjes - Oud-West,2014-09-26,24
Entire home/apt,Oud-Oost,2014-09-26,5
Private room,De Pijp - Rivierenbuurt,2014-09-26,5
Private room,Centrum-Oost,2014-09-26,30
Private room,De Aker - Nieuw Sloten,2014-09-26,29
Entire home/apt,Westerpark,2014-09-26,5
Private room,Bos en Lommer,2014-09-26,2
Private room,Gaasperdam - Driemond,2014-09-26,17
Shared room,Centrum-West,2014-09-26,22
Private room,De Baarsjes - Oud-West,2014-09-26,6
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-26,13
Private room,Noord-Oost,2014-09-26,1
Entire home/apt,Centrum-West,2014-09-26,31
Private room,Centrum-West,2014-09-26,24
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-26,14
Entire home/apt,Bos en Lommer,2014-09-26,15
Entire home/apt,Watergraafsmeer,2014-09-26,7
Entire home/apt,Zuid,2014-09-26,21
Private room,Oud-Oost,2014-09-26,27
Entire home/apt,Centrum-Oost,2014-09-26,20
Private room,Westerpark,2014-09-25,16
Entire home/apt,Zuid,2014-09-25,10
Private room,Bos en Lommer,2014-09-25,7
Entire home/apt,Centrum-Oost,2014-09-25,24
Entire home/apt,De Baarsjes - Oud-West,2014-09-25,26
Entire home/apt,Noord-West,2014-09-25,5
Entire home/apt,Watergraafsmeer,2014-09-25,28
Private room,IJburg - Zeeburgereiland,2014-09-25,2
Private room,De Pijp - Rivierenbuurt,2014-09-25,6
Private room,Noord-Oost,2014-09-25,2
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-25,25
Private room,Centrum-West,2014-09-25,25
Private room,Slotervaart,2014-09-25,7
Entire home/apt,Oud-Oost,2014-09-25,8
Private room,Oud-Noord,2014-09-25,8
Private room,Oud-Oost,2014-09-25,9
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-09-25,12
Private room,De Baarsjes - Oud-West,2014-09-25,6
Private room,Zuid,2014-09-25,5
Private room,Centrum-Oost,2014-09-25,22
Entire home/apt,Centrum-West,2014-09-25,36
Entire home/apt,Slotervaart,2014-09-25,5
Private room,Osdorp,2014-09-25,23
Private room,Noord-West,2014-09-25,5
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-25,11
Entire home/apt,Westerpark,2014-09-25,16
Private room,Geuzenveld - Slotermeer,2014-09-25,10
Entire home/apt,Bos en Lommer,2014-09-25,10
Private room,Oud-Oost,2014-09-24,2
Entire home/apt,De Baarsjes - Oud-West,2014-09-24,14
Private room,Bijlmer-Oost,2014-09-24,16
Private room,Centrum-West,2014-09-24,8
Private room,Centrum-Oost,2014-09-24,16
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-24,23
Entire home/apt,Centrum-West,2014-09-24,26
Entire home/apt,Bos en Lommer,2014-09-24,2
Entire home/apt,Noord-Oost,2014-09-24,1
Private room,Osdorp,2014-09-24,5
Entire home/apt,Zuid,2014-09-24,1
Private room,Noord-West,2014-09-24,14
Private room,De Baarsjes - Oud-West,2014-09-24,39
Private room,Westerpark,2014-09-24,22
Private room,De Pijp - Rivierenbuurt,2014-09-24,21
Entire home/apt,Centrum-Oost,2014-09-24,15
Shared room,Centrum-West,2014-09-24,10
Private room,Slotervaart,2014-09-24,2
Entire home/apt,Westerpark,2014-09-24,4
Entire home/apt,Oud-Oost,2014-09-24,4
Private room,Zuid,2014-09-24,16
Entire home/apt,Watergraafsmeer,2014-09-24,1
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-09-24,2
Entire home/apt,Oud-Noord,2014-09-24,15
Private room,Bos en Lommer,2014-09-24,1
Entire home/apt,Slotervaart,2014-09-24,29
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-24,16
Entire home/apt,Oud-Noord,2014-09-23,16
Entire home/apt,De Baarsjes - Oud-West,2014-09-23,16
Entire home/apt,Centrum-West,2014-09-23,6
Shared room,Centrum-West,2014-09-23,25
Private room,Centrum-West,2014-09-23,6
Private room,Westerpark,2014-09-23,7
Entire home/apt,Oud-Oost,2014-09-23,10
Private room,Zuid,2014-09-23,12
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-23,21
Private room,De Baarsjes - Oud-West,2014-09-23,23
Private room,De Pijp - Rivierenbuurt,2014-09-23,19
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-23,1
Private room,Centrum-Oost,2014-09-23,23
Entire home/apt,Centrum-Oost,2014-09-23,16
Private room,De Baarsjes - Oud-West,2014-09-22,8
Private room,Slotervaart,2014-09-22,28
Entire home/apt,Osdorp,2014-09-22,17
Private room,Geuzenveld - Slotermeer,2014-09-22,4
Entire home/apt,Oud-Noord,2014-09-22,9
Entire home/apt,Bos en Lommer,2014-09-22,13
Private room,Noord-Oost,2014-09-22,11
Private room,Centrum-West,2014-09-22,11
Entire home/apt,De Baarsjes - Oud-West,2014-09-22,19
Private room,Bos en Lommer,2014-09-22,18
Entire home/apt,Westerpark,2014-09-22,3
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-22,9
Private room,De Aker - Nieuw Sloten,2014-09-22,8
Private room,Oud-Noord,2014-09-22,3
Entire home/apt,Centrum-Oost,2014-09-22,20
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-09-22,25
Private room,Noord-West,2014-09-22,27
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-22,20
Private room,Centrum-Oost,2014-09-22,26
Private room,Zuid,2014-09-22,25
Private room,Watergraafsmeer,2014-09-22,2
Entire home/apt,Zuid,2014-09-22,25
Entire home/apt,Noord-Oost,2014-09-22,18
Entire home/apt,Slotervaart,2014-09-22,3
Entire home/apt,Oud-Oost,2014-09-22,5
Entire home/apt,Watergraafsmeer,2014-09-22,6
Private room,Osdorp,2014-09-22,9
Private room,Westerpark,2014-09-22,13
Private room,IJburg - Zeeburgereiland,2014-09-22,20
Private room,De Pijp - Rivierenbuurt,2014-09-22,13
Entire home/apt,Centrum-West,2014-09-22,10
Entire home/apt,Westerpark,2014-09-21,4
Private room,IJburg - Zeeburgereiland,2014-09-21,1
Private room,Oostelijk Havengebied - Indische Buurt,2014-09-21,3
Entire home/apt,De Pijp - Rivierenbuurt,2014-09-21,25
Entire home/apt,Zuid,2014-09-21,21
Private room,De Aker - Nieuw Sloten,2014-09-21,4
Entire home/apt,Oostelijk Havengebied - Indische Buurt,2014-09-21,1
Private room,Centrum-Oost,2014-09-21,5
Entire home/apt,Bos en Lommer,2014-09-21,30
Private room,De Baarsjes - Oud-West,2014-09-21,6
Private room,Buitenveldert - Zuidas,2014-09-21,29
Private room,Zuid,2014-09-21,7
Private room,Bos en Lommer,2014-09-21,12
Entire home/apt,Oud-Noord,2014-09-21,1
Private room,De Pijp - Rivierenbuurt,2014-09-21,2
Entire home/apt,Centrum-West,2014-09-21,6
Private room,Centrum-West,2014-09-21,10
Entire home/apt,Slotervaart,2014-09-21,2
Private room,Oud-Oost,2014-09-21,8
Entire home/apt,De Baarsjes - Oud-West,2014-09-21,11
Entire home/apt,Centrum-Oost,2014-09-21,2
Private room,De Baarsjes - Oud-West,2014-09-20,12
Private room,Zuid,2014-09-20,10
Private room,Oud-Oost,2014-09-20,18
Entire home/apt,Centrum-West,2014-09-20,17
Entire home/apt,Oud-Oost,2014-09-20,24
Private room,Centrum-West,2014-09-20,33
Entire home/apt,De Baarsjes - Oud-West,2014-09-20,9
Private room,Bos en Lommer,2014-09-20,3
